#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" upper="100.0">90.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                BodicTshangla=0,
#BurmishOldBurmese=0.8,
#BurmishRangoon=0,
#ChepangChepang=0,
#ChinHakha=0,
#JingphoJingpho=0,
#Karbi=0,
#KhroskyabsWobzi=0,
#KirantiKhaling=0,
#LoloishLisu=0,
#NungicDulong=0,
#Rabha=0,
#SiniticGuangzhou=0,
#SiniticOldChinese=2.55,
#Tangut=0.9,
#TaniBokar=0,
#TibetanBatang=0,
#TibetanOldTibetan=1.2,
#TibetoKinauriBunan=0                
#                                <taxa id="TaxonSet.small" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.small"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:small" name="distribution">
#            <parameter id="bcov_alpha.s:small" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:small" name="distribution">
#            <parameter id="bcov_s.s:small" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.8" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <distribution id="OldChinese.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="OldChinese" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="SiniticOldChinese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" lower="2.3" name="distr" upper="2.8"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.small" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@small" excludeto="1" filter="-" id="orgdata.small" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:small" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:small" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:small" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:small" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:small" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:small">
#                    <parameter dimension="2" id="frequencies.s:small" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:small" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@small" estimate="false" id="dummyfrequencies.s:small" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.small	TreeHeight.t:tree	mutationRate.s:small	bcov_alpha.s:small	bcov_s.s:small	frequencies.s:small1	frequencies.s:small2	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(OldChinese.prior))	height(SiniticOldChinese)	clockRate.c:clock
95170000	-8458.407552138915	-8402.453418861232	-55.95413327768278	-8402.453418861232	8.154684993116234	1.0	0.14737056539073043	0.1540265028149045	0.9928737528286737	0.0071262471713234195	-55.32496841767575	0.037730309697271924	0.8042776771488861	0.14675447373155415	8.59097329935278	3	0.6931471805599453	2.5670765329139655	0.002641430205505713
95180000	-8459.167593131591	-8398.223059529804	-60.944533601786404	-8398.223059529804	9.32441763352175	1.0	0.092410883315143	0.17444490752315184	0.9928325158417698	0.007167484158227359	-60.1950668241114	0.14399914697911495	0.2589225776901908	0.5720039523719119	20.638602799040726	2	0.6931471805599453	2.487407717823092	0.002983777310343224
95190000	-8456.904245538924	-8403.691262615372	-53.2129829235534	-8403.691262615372	7.359052708051827	1.0	0.13133586329325436	0.18006472581082628	0.9933972788004087	0.006602721199588378	-52.43283213547653	0.14464054923314876	0.22136119512915126	0.26429251111475066	11.410463160697129	3	0.6931471805599453	2.388589231812036	0.0028154677311068924
95200000	-8455.62924392248	-8402.836093835549	-52.793150086930105	-8402.836093835549	8.105828559678516	1.0	0.13133586329325436	0.18006472581082628	0.9930774832723046	0.006922516727692516	-52.01299929885324	0.17632021829305528	0.09273675266552525	0.7226279486769482	13.637298966935823	3	0.6931471805599453	2.3959437402769095	0.003305263885719206
95210000	-8456.67451396103	-8405.098060711733	-51.576453249297046	-8405.098060711733	7.237671660813775	1.0	0.22275322116307353	0.07193674011097309	0.9925144360396303	0.007485563960366875	-51.678768048097005	0.10809934899279149	0.20358206118184294	0.7034117735380517	10.414507352785781	3	0.6931471805599453	2.3167110157199517	0.0030958033601925037
95220000	-8454.27260632523	-8401.582141750843	-52.690464574387356	-8401.582141750843	7.815844388228415	1.0	0.22275322116307353	0.08938841513019168	0.9925144360396303	0.007485563960366875	-52.58469043811216	0.1190837536642275	0.10615603036711	0.7049526672863989	8.39712314818692	3	0.6931471805599453	2.3167110157199517	0.0029997368860039102
95230000	-8461.522741403522	-8405.623791783733	-55.89894961978795	-8405.623791783733	7.872451765740575	1.0	0.2287220059682508	0.10162849898319644	0.9925144360396303	0.007485563960366875	-55.670035212047665	0.14741990635019753	0.3253533066917888	0.28437146694202264	9.348561582899137	2	0.6931471805599453	2.355712662808536	0.002928587620548578
95240000	-8457.09802759055	-8406.280408224296	-50.817619366253865	-8406.280408224296	7.45542372077919	1.0	0.2287220059682508	0.0839533306103718	0.9925144360396303	0.007485563960366875	-50.771982269432776	0.10354928678798823	0.4708394491686267	0.32837005776760253	9.951112629632105	3	0.6931471805599453	2.3012835569049264	0.0031704653606109074
95250000	-8457.703158851324	-8406.632264873244	-51.07089397808002	-8406.632264873244	7.818692280089313	1.0	0.24656737755234018	0.0237747777094989	0.9921401435283377	0.00785985647165947	-52.22982874450255	0.12097916299963926	0.2768000147928262	0.3342204356788087	19.103743499949953	3	0.6931471805599453	2.307526125449334	0.0035484061784188878
95260000	-8452.271476590562	-8397.933160355418	-54.3383162351447	-8397.933160355418	8.376186908859491	1.0	0.21227380735688844	0.11643270951609991	0.9919698443186789	0.00803015568131831	-53.97873137394511	0.07620794688348023	0.4363245934066577	0.285408561039084	14.057405138633682	3	0.6931471805599453	2.4234152741244164	0.00321894266092174
95270000	-8462.65897822779	-8409.205331018002	-53.45364720978765	-8409.205331018002	8.367770595421709	1.0	0.193201478872338	0.09617371271595634	0.9910315927323278	0.00896840726766939	-53.27768781785518	0.2046033887490512	0.2634761041156296	0.5112178104185972	9.742970877226945	3	0.6931471805599453	2.426009948300405	0.0037442192693098396
95280000	-8457.737009943323	-8408.53831060747	-49.198699335853256	-8408.53831060747	6.676289485976977	1.0	0.26219988983445436	0.03478337321338434	0.9919723985910194	0.008027601408977804	-49.99504472161054	0.18154218793998247	0.08752014024938667	0.5799147664591436	6.955979402259193	3	0.6931471805599453	2.335488675000447	0.0035019226532125337
95290000	-8451.636655751305	-8398.615434447158	-53.021221304147076	-8398.615434447158	8.401456163103333	1.0	0.23931072220073524	0.0768176511690873	0.991907028076103	0.008092971923894165	-53.06068305457865	0.1260099309189658	0.22208506603272296	0.46687578168837174	11.584763080450605	3	0.6931471805599453	2.335488675000447	0.0031842707034830144
95300000	-8462.509491563307	-8409.96377323813	-52.54571832517665	-8409.96377323813	7.831165948643744	1.0	0.23931072220073524	0.04031762745342694	0.9922771798358898	0.007722820164107321	-53.201243462167554	0.18523787735941072	0.1231398838277001	0.5818091051705155	10.779330153668663	3	0.6931471805599453	2.3027855359333604	0.0030813505222072597
95310000	-8467.521264369567	-8406.384420991524	-61.136843378042656	-8406.384420991524	11.023627436626649	1.0	0.1725757429866271	0.08731293280322036	0.9922771798358898	0.007722820164107321	-61.05359466040191	0.13187956766835687	0.3172944587343305	0.38768923960120927	16.648217647640823	2	0.6931471805599453	2.528526343157645	0.002575288101224459
95320000	-8455.3617151184	-8399.300892873809	-56.06082224459089	-8399.300892873809	8.300036336170395	1.0	0.1718398960844034	0.1305273146699548	0.9916764970915017	0.008323502908495439	-55.5912723659726	0.21858360877504887	0.300752593332214	0.2612438036859201	8.899007063129089	2	0.6931471805599453	2.62645921362176	0.003187577291741559
95330000	-8453.70738261363	-8400.816578218553	-52.89080439507549	-8400.816578218553	8.36951818375847	1.0	0.12617914778849804	0.1563633515506923	0.9916633877619229	0.008336612238074336	-52.24710094805909	0.13432435478101157	0.28431910312631775	0.3797213602965168	10.54894312909156	3	0.6931471805599453	2.337315946494464	0.003737604116450875
95340000	-8451.785789035965	-8399.846656290483	-51.93913274548226	-8399.846656290483	7.834187660357254	1.0	0.2109841804187487	0.0918499186621407	0.9916633877619229	0.008336612238074336	-51.807305863703334	0.21224042533843968	0.19137208627453728	0.2329666533870017	8.958108477462307	3	0.6931471805599453	2.4339577069484517	0.0036710906801198503
95350000	-8459.914209708106	-8405.432610018306	-54.48159968979956	-8405.432610018306	9.757173046146509	1.0	0.18276905475525382	0.1532863954138213	0.9915251222654538	0.008474877734543501	-53.85708465491867	0.19674504683026633	0.11158784695960672	0.6444681964956873	10.791294017034597	3	0.6931471805599453	2.7272256870955123	0.0033210011623406805
95360000	-8462.288218824155	-8405.311184728062	-56.977034096093426	-8405.311184728062	8.108354597807237	1.0	0.14281651638449278	0.17718383110630923	0.9915251222654538	0.008474877734543501	-56.21249355481644	0.10897826795893359	0.1528701660081362	0.3173193485505767	21.22448233119524	3	0.6931471805599453	2.341117445729445	0.0040618315631221575
95370000	-8466.977319129759	-8411.767157943872	-55.210161185887365	-8411.767157943872	8.765752117991555	1.0	0.09845186117188334	0.21458399669186765	0.9915251222654538	0.008474877734543501	-54.25994283415932	0.2802437998225155	0.22171490067323865	0.38564621486075	13.479345871283066	3	0.6931471805599453	2.5300900929856027	0.003982825660005323
95380000	-8452.333027360855	-8400.95499157834	-51.37803578251665	-8400.95499157834	8.410249201606605	1.0	0.15204028319939852	0.17057061863020642	0.9909548649646118	0.009045135035385392	-50.650293033882676	0.1844217669086796	0.11279782051950793	0.6487440906985728	8.661541980240118	3	0.6931471805599453	2.3414575013232297	0.004342478122226185
95390000	-8459.548967410743	-8403.355086480413	-56.19388093032995	-8403.355086480413	9.33454373448432	1.0	0.1600084652185744	0.17057061863020642	0.9904028996815567	0.009597100318440582	-55.466138181695975	0.08506637887000028	0.25237886018614325	0.4811429395428189	19.715600366209564	3	0.6931471805599453	2.657740845292539	0.004114986036042348
95400000	-8463.353278901066	-8406.02430334413	-57.32897555693733	-8406.02430334413	7.991070099759283	1.0	0.18571546534808198	0.08492052624799303	0.990565600084283	0.009434399915714316	-57.27235970209296	0.22671454829191331	0.096843650364371	0.6551887070422935	8.848220744031536	2	0.6931471805599453	2.4228950794701967	0.0040545257956360855
95410000	-8460.924344931962	-8407.487057065047	-53.437287866914495	-8407.487057065047	8.042791561823346	1.0	0.22754263465276167	0.07841719757506575	0.9931587681706523	0.006841231829344876	-53.45701128992884	0.05477427995772318	0.5551806268568197	0.4221040458949048	9.61958745562153	3	0.6931471805599453	2.318828351183156	0.0027641851270932857
95420000	-8453.557301367533	-8404.026729932355	-49.5305714351776	-8404.026729932355	7.448656822801863	1.0	0.2458565314524732	0.06822702460907659	0.9931587681706523	0.006841231829344876	-49.683556268063455	0.10747686279006843	0.33717164535937577	0.592236400615701	7.456777465365311	3	0.6931471805599453	2.3387927452804855	0.0032406299677302827
95430000	-8471.26453764792	-8406.509450357038	-64.75508729088081	-8406.509450357038	9.572517865673714	1.0	0.25228072914059313	0.042388356833931745	0.9929526846939709	0.007047315306026258	-65.36282465961237	0.10864090583137427	0.26957876380082835	0.4020916283742043	16.08471498288858	1	0.6931471805599453	2.450580546874381	0.002326472730840435
95440000	-8463.172289749955	-8406.505322738025	-56.66696701192944	-8406.505322738025	7.510015035896498	1.0	0.2156087857245883	0.10687196072101357	0.9925171900695124	0.0074828099304847075	-56.389736141052154	0.09361978779508318	0.4766544754606529	0.3894753875469773	13.224205306425631	2	0.6931471805599453	2.5557898836829205	0.002795914778548194
95450000	-8458.66920637549	-8404.08474424381	-54.584462131681754	-8404.08474424381	7.800188462982834	1.0	0.183515624402683	0.10687196072101357	0.9922496589139954	0.00775034108600175	-54.30723126080447	0.07828712897468383	0.5044007319036541	0.46088241013333187	17.966126184643443	3	0.6931471805599453	2.34884358071653	0.0034919176244725637
95460000	-8461.680179467427	-8406.18963914303	-55.49054032439804	-8406.18963914303	8.75938765767611	1.0	0.22521192783721172	0.05265352313416728	0.9910633177587709	0.008936682241226231	-55.89123471712992	0.18707398212330625	0.16006734321525048	0.6645028981834439	15.650128210763825	3	0.6931471805599453	2.319853856643204	0.003594481742490467
95470000	-8455.17428688442	-8402.338603271104	-52.83568361331582	-8402.338603271104	7.155874871282262	1.0	0.19950439463392583	0.1450804051459631	0.9910633177587709	0.008936682241226231	-52.264258111061615	0.2705896719242785	0.2590424203911736	0.45851166375309366	10.968304459076895	3	0.6931471805599453	2.344895547747223	0.004003205047841702
95480000	-8454.385656281014	-8398.758134302581	-55.62752197843235	-8398.758134302581	9.121769730651557	1.0	0.16585723424694535	0.1250388300330501	0.9911360977188244	0.008863902281172738	-55.19933122245898	0.11275081846763035	0.18604730038834327	0.7721059684328926	9.791789599665472	3	0.6931471805599453	2.3794997908486004	0.003381670963462067
95490000	-8457.034205666248	-8402.81196786074	-54.222237805508435	-8402.81196786074	8.529292423282966	1.0	0.17845754055085022	0.1269812847506885	0.9919875469937168	0.008012453006280337	-53.779208191064875	0.16596005519246815	0.36702358763885484	0.33037533371169225	10.056556239832316	3	0.6931471805599453	2.3382643609333504	0.00310892946466172
95500000	-8458.214964008832	-8404.781724552045	-53.433239456787014	-8404.781724552045	8.555796984242306	1.0	0.17238661012791168	0.14399437304271714	0.9919875469937168	0.008012453006280337	-52.86906074779003	0.12477454421948243	0.14103605721932821	0.7303577524906486	8.783426511892033	3	0.6931471805599453	2.318846651353704	0.0032064495669453115
95510000	-8465.454701388531	-8413.634405256747	-51.82029613178378	-8413.634405256747	7.215459814949341	1.0	0.17238661012791168	0.1757021282790386	0.9920795503039898	0.007920449696007399	-51.063881555998876	0.15336671594707282	0.1889578805627878	0.6506977563292542	9.951275347883506	3	0.6931471805599453	2.6116532325129156	0.0030415855611793004
95520000	-8452.052421865374	-8399.59319866744	-52.459223197933625	-8399.59319866744	7.122835189942792	1.0	0.20202602095431635	0.09114677399331123	0.9929076217208335	0.007092378279163741	-52.33476720762223	0.15390959251787117	0.37578069411752396	0.15181233069102543	15.25732572675329	3	0.6931471805599453	2.40479240351117	0.0031765766848204546
95530000	-8455.741242533719	-8397.149067293778	-58.59217523994038	-8397.149067293778	9.341297058867514	1.0	0.17771831912760816	0.11531564144927467	0.9929076217208335	0.007092378279163741	-58.24186049274191	0.06145939406061699	0.511158680140998	0.2866354791310063	10.050493607332037	2	0.6931471805599453	2.5561369820928266	0.002844484352658572
95540000	-8453.12406359946	-8401.069299756493	-52.05476384296694	-8401.069299756493	7.615926477202425	1.0	0.16457500541527087	0.15328802939150551	0.9929076217208335	0.007092378279163741	-51.43023851808493	0.07534006485502659	0.4854405423242711	0.38561502442954687	9.488538240192442	3	0.6931471805599453	2.3852791739421626	0.0034068338764657816
95550000	-8457.395004129212	-8402.3185708335	-55.076433295711425	-8402.3185708335	7.592882354844681	1.0	0.16457500541527087	0.14311177399292685	0.9929076217208335	0.007092378279163741	-54.51818369501095	0.18521477505569647	0.09875404026758083	0.40621517733449664	13.595346651942153	3	0.6931471805599453	2.455667096216211	0.002788774864937107
95560000	-8456.775067122153	-8401.3773411292	-55.39772599295278	-8401.3773411292	8.189784244120839	1.0	0.13938035076231048	0.1784284827951205	0.9929076217208335	0.007092378279163741	-54.626410913455665	0.10181646439273605	0.19548457718568713	0.558351427135235	29.847276186836957	3	0.6931471805599453	2.3000255720103535	0.0032446020899762115
95570000	-8463.852519396809	-8397.188115258865	-66.66440413794496	-8397.188115258865	10.011851136667199	1.0	0.10894868508291647	0.23773480228635824	0.9929076217208335	0.007092378279163741	-65.61453891012613	0.03881695133057168	0.5960890411400263	0.15839943668220557	31.750854546306783	2	0.6931471805599453	2.324737253749501	0.0025356414338936835
95580000	-8464.83498697136	-8403.876637969788	-60.95834900157156	-8403.876637969788	8.02537940974278	1.0	0.14488414254582255	0.23059950484034117	0.9929076217208335	0.007092378279163741	-59.93814695344124	0.15370013890303416	0.5604592429697012	0.21995013809119013	17.94151585148487	2	0.6931471805599453	2.4618918827160305	0.002563570682484455
95590000	-8460.219980797283	-8398.562722997753	-61.65725779953044	-8398.562722997753	8.230673295003198	1.0	0.12492093771957767	0.193823607675979	0.9929448094824889	0.007055190517508229	-60.805780597316556	0.09733228574044499	0.22707302261633172	0.4589882077527627	32.47813554755395	2	0.6931471805599453	2.643004241648093	0.002874532478677556
95600000	-8455.850418410319	-8401.087773469535	-54.76264494078418	-8401.087773469535	7.701171062189746	1.0	0.12012651926856718	0.15394272807090015	0.9929448094824889	0.007055190517508229	-54.134005302148836	0.2566104895249143	0.11987182916680193	0.5964718629832088	13.751148283284579	3	0.6931471805599453	2.6689392500511686	0.003296061679303836
95610000	-8462.587153151893	-8406.943801222791	-55.64335192910306	-8406.943801222791	9.076778487488715	1.0	0.18170793077359298	0.12795143996604597	0.9915205997082833	0.008479400291713774	-55.192994749158316	0.07697894789630558	0.34733798479191497	0.4933931550319527	23.6441544345429	3	0.6931471805599453	2.3086482140751468	0.003653004401545081
95620000	-8459.816451224575	-8402.939232677312	-56.87721854726213	-8402.939232677312	8.58433097101211	1.0	0.18170793077359298	0.12246138560952431	0.9934198313951491	0.006580168604848034	-56.46907267585307	0.24569150774191115	0.33337487471392235	0.3734155404452843	11.65997191100745	3	0.6931471805599453	2.306243552499303	0.002689535473346325
95630000	-8460.280207889899	-8405.75020627871	-54.53000161118931	-8405.75020627871	8.44828613530734	1.0	0.10350460604837904	0.19040836035224967	0.9934198313951491	0.006580168604848034	-53.6957545357796	0.22142342096038256	0.1249218650390897	0.6471616424921524	15.825835250480589	3	0.6931471805599453	2.463807786339584	0.002949791135185018
95640000	-8458.978507251899	-8406.278778706803	-52.69972854509593	-8406.278778706803	8.649288261636686	1.0	0.05350269645106898	0.2901696365226357	0.9934198313951491	0.006580168604848034	-51.4552754011214	0.1499816093094417	0.31970456046773243	0.39086753809318725	9.089162087326757	3	0.6931471805599453	2.3729041200554875	0.0026082471646014594
95650000	-8458.002660395117	-8405.484253525407	-52.51840686971129	-8405.484253525407	7.443825729497752	1.0	0.05454259774364221	0.2901696365226357	0.9936539354548011	0.006346064545196079	-51.27395372573676	0.18199319142892922	0.1839348443131261	0.5581790847972364	9.334126908000261	3	0.6931471805599453	2.342796317170728	0.003063146471466159
95660000	-8458.340445781161	-8399.84139352452	-58.499052256640084	-8399.84139352452	8.620213821574957	1.0	0.03122775554653973	0.31214459600913136	0.9936539354548011	0.006346064545196079	-57.1830508341931	0.049263035446736644	0.6222148359238324	0.2961671825199253	9.886122560345333	2	0.6931471805599453	2.3281552171964015	0.002940898261860224
95670000	-8455.206753798111	-8400.01113387297	-55.19561992514223	-8400.01113387297	8.091742033019854	1.0	0.02818039663623006	0.2932418139854183	0.9929982247564754	0.007001775243521799	-53.940854289906795	0.12363551400129207	0.037656212174039014	0.8883499230617712	9.393598201929418	3	0.6931471805599453	2.3281552171964015	0.0033026632156909303
95680000	-8464.66281672938	-8413.449168790805	-51.21364793857477	-8413.449168790805	6.731985153283138	1.0	0.07103195776268798	0.307567098695449	0.9929982247564754	0.007001775243521799	-49.91213886154337	0.12333910637529134	0.47568569193374644	0.2720856292469021	18.98597335358149	3	0.6931471805599453	2.3117958952689928	0.0035463627398862564
95690000	-8455.662674612231	-8403.08564130067	-52.57703331156063	-8403.08564130067	7.6033595189697385	1.0	0.010392984131242096	0.307567098695449	0.9921930195032941	0.007806980496703096	-51.27552423452923	0.20833485282519626	0.17310339124893528	0.517703655504113	8.802686055997633	3	0.6931471805599453	2.3117958952689928	0.003816721002040694
95700000	-8460.416284969804	-8402.885128449821	-57.53115651998331	-8402.885128449821	7.4506039386405085	1.0	0.05160344515603328	0.25256152351087474	0.9899199108096866	0.010080089190310651	-56.42233447484443	0.11699155661938856	0.3449706948105852	0.5697415929043259	13.594415901375998	2	0.6931471805599453	2.3993748064363194	0.004224240184392892
95710000	-8455.787631668123	-8401.300036419261	-54.487595248862576	-8401.300036419261	8.251564462442198	1.0	0.06241678604304847	0.25256152351087474	0.9899199108096866	0.010080089190310651	-53.378773203723696	0.07930907610319696	0.6183916861294825	0.4017862112611369	9.17718064247653	3	0.6931471805599453	2.716032481761946	0.004729862318372493
95720000	-8459.712110014993	-8398.818576174326	-60.89353384066557	-8398.818576174326	10.287138728750584	1.0	0.09241061142749384	0.25256152351087474	0.9899199108096866	0.010080089190310651	-59.78471179552669	0.09140163113560465	0.5574967641794916	0.18449431674130726	23.204067652415148	2	0.6931471805599453	2.4135736642376253	0.003919031739793507
95730000	-8453.283054512029	-8398.510599190007	-54.772455322022275	-8398.510599190007	8.085961068190654	1.0	0.07116056297667685	0.25256152351087474	0.9899199108096866	0.010080089190310651	-53.663633276883395	0.06842068003486673	0.6181867790736815	0.1501228287940682	9.151325136013073	3	0.6931471805599453	2.5396694763692307	0.004203337243438486
95740000	-8454.785584228832	-8398.491814422514	-56.293769806317314	-8398.491814422514	8.277977245498688	1.0	0.12961233026150745	0.18773782914703752	0.9902831031861733	0.00971689681382392	-55.4732081227219	0.14678987274550098	0.268796248440954	0.5594166097589984	24.41732603096639	3	0.6931471805599453	2.3508732572388253	0.004346105994322961
95750000	-8464.304821318146	-8410.066300040524	-54.2385212776222	-8410.066300040524	9.01829434079762	1.0	0.10812199382742946	0.18773782914703752	0.9896556595522179	0.01034434044777935	-53.41795959402678	0.17216696753946586	0.22975330533426522	0.5121930895008853	11.414081175137277	3	0.6931471805599453	2.501967230884597	0.004383634794923974
95760000	-8456.930350437908	-8404.272861474257	-52.65748896365004	-8404.272861474257	8.395323947645952	1.0	0.1181354142735132	0.21814738701031697	0.9883034252467494	0.011696574753247872	-51.691268089369586	0.15578383937806098	0.140498703728971	0.5963370063701691	8.59852069274384	3	0.6931471805599453	2.5500443087096	0.004751979482530855
95770000	-8468.811853317928	-8414.502231542732	-54.30962177519568	-8414.502231542732	9.036507232840524	1.0	0.13225406020354807	0.19690313424319955	0.9891284312380977	0.01087156876189957	-53.442861393373505	0.11683343105227326	0.3462541023333001	0.2603305541823188	11.090627747153588	3	0.6931471805599453	2.4403953197537014	0.004563987273432616
95780000	-8465.129064085208	-8411.995231103205	-53.1338329820019	-8411.995231103205	7.752819725573881	1.0	0.14749385824568628	0.18001392973897154	0.9891284312380977	0.01087156876189957	-52.35395530535159	0.11488464708542391	0.31309568652929093	0.3550971268691261	17.0535216549708	3	0.6931471805599453	2.4403953197537014	0.004966391707768141
95790000	-8464.409395722545	-8404.639821266659	-59.76957445588573	-8404.639821266659	9.107588443221488	1.0	0.14749385824568628	0.1677857832399974	0.9891284312380977	0.01087156876189957	-59.05774845474385	0.1579696024761149	0.5654378323101162	0.10644006543679614	18.02269450776456	2	0.6931471805599453	2.439290976316307	0.004411281331886891
95800000	-8459.648296112247	-8403.93997639918	-55.70831971306604	-8403.93997639918	8.783087072935636	1.0	0.14749385824568628	0.1677857832399974	0.9891284312380977	0.01087156876189957	-54.99649371192416	0.09366693346835299	0.3498236374536467	0.4549822713421526	18.316893144572678	3	0.6931471805599453	2.6796169473512355	0.0045605451254510845
95810000	-8459.505799342145	-8407.709192150756	-51.79660719138952	-8407.709192150756	7.8452921831620985	1.0	0.12733404885601723	0.17944318438340606	0.9890990689427367	0.010900931057260558	-51.019803408373015	0.18966745726019216	0.1720293347330347	0.6213665296168297	8.471068409140106	3	0.6931471805599453	2.323815913108869	0.0050348008072743184
95820000	-8462.285252348825	-8409.969580931793	-52.315671417032156	-8409.969580931793	8.1602128072841	1.0	0.1404322222565564	0.17648294650268653	0.9884562585237108	0.011543741476286508	-51.55496632351571	0.15405481646267957	0.31551043231598347	0.26216777201977937	9.016214630118707	3	0.6931471805599453	2.5946593452417224	0.004727999593939915
95830000	-8457.357044925762	-8404.058151357915	-53.29889356784826	-8404.058151357915	7.420797346796198	1.0	0.13529951251017078	0.18268434934831373	0.9890314042114267	0.010968595788570575	-52.50475956603828	0.14021109396511167	0.5662619842531385	0.08785660103088776	11.193004202897255	3	0.6931471805599453	2.336659222065111	0.0051514817242701684
95840000	-8468.035184752749	-8401.944461110419	-66.09072364232989	-8401.944461110419	10.734969336042932	1.0	0.085396334972224	0.2242007002128905	0.990384154164969	0.009615845835028126	-65.09789526009484	0.01775389238956417	0.8247844041643022	0.15566895858871307	24.11227036868336	2	0.6931471805599453	2.6229965145005636	0.0031294041491466804
95850000	-8454.890633194034	-8404.015272542998	-50.875360651035955	-8404.015272542998	7.095090044210222	1.0	0.11421376581710707	0.20052647062552675	0.990384154164969	0.009615845835028126	-49.99091529581776	0.15167130189210756	0.2207524642494315	0.44953683518284426	10.863853951619046	3	0.6931471805599453	2.3580038783467696	0.0045169973195514305
